customer_id,customer_name,account_type,customer_tier,risk_score,complaint_history,kyc_status,years_with_bank
106720,Oviya Dhar,NRI,Regular,0.24,6,Pending,4
105008,Nirja Sachar,Current,Gold,0.74,9,Expired,10
107932,Dhruv Mandal,Current,Wealth,0.73,5,Pending,9
100540,Dipta Pillai,Savings,Wealth,0.2,6,Pending,1
102827,Onkar Uppal,Salary,Silver,0.76,7,Pending,8
103909,Ekanta Goyal,NRI,Regular,0.2,3,Verified,21
103022,Devansh Bhavsar,Current,Platinum,0.41,7,Pending,18
106294,Ishaan Anand,Salary,Silver,0.21,7,Expired,4
106552,Aryan Nadkarni,Current,Regular,1.0,9,Expired,18
108704,Janani Raj,Savings,Wealth,0.95,7,Expired,22
103094,Ria Batra,Current,Silver,0.83,0,Expired,1
102896,Nikita Raju,Salary,Silver,0.77,5,Verified,4
109012,Vansha Zacharia,NRI,Silver,0.27,8,Pending,24
108647,Sanaya Naik,Savings,Wealth,0.34,1,Expired,24
109488,Nimrat Maharaj,NRI,Platinum,0.26,3,Pending,23
106870,Forum Cherian,NRI,Gold,0.42,2,Verified,1
109912,Geetika Luthra,Current,Wealth,0.69,8,Pending,12
107730,Sarthak Agrawal,Savings,Platinum,0.26,3,Expired,23
106058,Sarthak Sachar,Savings,Silver,0.94,10,Pending,5
109069,Riya Dasgupta,NRI,Silver,0.21,3,Verified,2
109128,Jagvi Vig,Salary,Wealth,1.0,10,Expired,15
103313,Anjali Merchant,NRI,Gold,0.64,2,Verified,16
102546,Zilmil Vyas,Current,Silver,0.87,3,Expired,4
100842,Kashish Narula,Savings,Platinum,0.92,10,Expired,12
109854,Andrew Natarajan,Savings,Gold,0.07,6,Expired,20
103653,Girish Walia,Salary,Platinum,0.31,4,Pending,22
105936,Ekaja Ratta,Savings,Wealth,0.9,10,Expired,1
105640,Xiti Mitra,NRI,Platinum,0.68,5,Expired,10
106848,Rachita Agate,Savings,Wealth,0.79,4,Pending,17
109275,Charvi Prabhu,NRI,Regular,0.82,3,Expired,6
105593,Leena Dara,NRI,Silver,0.44,10,Expired,5
105243,Adya Bains,NRI,Regular,0.33,6,Verified,11
103664,Aryan Ahluwalia,Savings,Wealth,0.29,8,Verified,13
109148,Bhavya Madan,Savings,Wealth,0.3,2,Verified,21
100517,Mohini Karnik,Current,Regular,0.95,4,Verified,19
103092,Harish Buch,NRI,Platinum,0.82,0,Expired,15
101958,Qarin Chokshi,NRI,Gold,0.31,2,Verified,6
102217,Alexander Mann,NRI,Regular,0.56,6,Pending,3
107447,Ganga Sathe,Salary,Wealth,0.73,5,Pending,5
109579,Vidhi Gandhi,Current,Wealth,0.72,8,Expired,13
109256,Zansi Dani,Salary,Gold,0.5,5,Expired,25
100574,Gaurang Handa,Salary,Regular,0.15,0,Expired,11
101939,Abhimanyu Pant,Salary,Gold,0.84,1,Expired,24
102413,Jacob Chandra,NRI,Gold,0.97,8,Pending,10
101110,Vedika Chander,Current,Gold,0.79,10,Expired,9
101350,Ijaya Chana,Current,Regular,0.28,3,Pending,6
102993,Sarthak Ramachandran,Salary,Gold,0.87,1,Expired,20
100816,Kiaan Venkatesh,NRI,Wealth,0.46,0,Expired,17
106365,Aadi Desai,Current,Platinum,0.06,5,Expired,22
102649,Rajata Sekhon,NRI,Regular,0.77,7,Pending,25
109447,Tanvi Mangat,Current,Wealth,0.87,3,Pending,25
104603,Rudra Ganguly,Current,Platinum,0.4,8,Verified,14
102321,Mason Kari,Savings,Gold,0.18,4,Pending,4
109361,Chanchal Chopra,Current,Regular,0.03,8,Verified,20
106861,Tanish Seshadri,Current,Gold,0.31,10,Pending,4
103336,Anya Chokshi,NRI,Silver,0.15,8,Pending,25
108141,Azad Murty,Salary,Gold,0.93,2,Pending,9
103445,Prisha Bhasin,Current,Platinum,0.47,7,Expired,14
100348,Krish Ramakrishnan,Current,Regular,0.96,7,Pending,8
100257,Dayita Agrawal,Savings,Silver,0.22,5,Pending,15
109209,Vyanjana D’Alia,Current,Silver,0.03,0,Expired,13
109995,Ati Uppal,Salary,Gold,0.9,10,Expired,7
102449,Zaitra Tailor,Salary,Regular,0.79,8,Verified,5
100510,Eiravati Vohra,Savings,Silver,0.34,5,Verified,18
109951,Yashawini Balay,Salary,Wealth,0.75,4,Pending,12
104888,Anya Anne,NRI,Wealth,0.34,4,Verified,14
109905,Anmol Vora,Current,Wealth,0.52,7,Pending,14
105341,Zilmil Doctor,Salary,Silver,0.89,6,Verified,10
103051,Harini Swaminathan,Salary,Platinum,0.57,9,Verified,10
106191,Urmi Jain,Salary,Platinum,0.47,3,Verified,13
103249,Rachit Madan,Current,Platinum,0.1,2,Pending,12
105916,Fariq Loke,Current,Wealth,0.5,2,Verified,10
108826,Suhani Raman,NRI,Gold,0.22,2,Pending,19
109640,Lavanya Shukla,Savings,Regular,0.67,0,Verified,10
106605,Nilima Shenoy,NRI,Silver,0.53,10,Verified,25
102523,Ijaya Kar,Current,Silver,0.13,1,Pending,10
100601,Jeremiah Patla,Current,Gold,0.14,8,Verified,11
109117,Saumya De,Current,Silver,0.99,0,Pending,9
100226,Inaya Sehgal,NRI,Gold,0.56,0,Expired,2
103955,Zaitra Karpe,Current,Silver,0.48,1,Pending,18
107340,Harita Bumb,Salary,Platinum,0.18,1,Pending,10
107375,Hema Ramanathan,Current,Gold,0.2,8,Expired,6
105065,Jasmit Menon,Current,Gold,0.8,6,Verified,11
108978,Girindra Dubey,Savings,Gold,0.23,2,Pending,25
108249,Maya Seth,Savings,Gold,0.88,2,Verified,21
105584,Daniel Ghose,Current,Regular,0.63,5,Pending,2
109007,Chavvi Raju,Current,Wealth,0.6,3,Pending,14
104641,Tanay Rastogi,Salary,Regular,0.72,7,Expired,23
101160,Charvi Sankaran,NRI,Regular,0.84,3,Pending,7
109720,Arjun Manda,Salary,Platinum,0.04,9,Verified,10
102491,Urmi Mann,Savings,Gold,0.83,9,Pending,15
102100,Dalbir Solanki,Current,Gold,0.68,1,Verified,4
101442,Tanveer Rao,Current,Silver,0.38,2,Expired,11
104831,Amruta Rama,Current,Platinum,0.48,1,Verified,12
104075,Chaitanya Palla,NRI,Regular,0.27,6,Expired,22
103992,Dev Gola,Current,Gold,0.66,5,Verified,17
102729,Bhavna Sagar,Salary,Wealth,0.61,2,Expired,18
107848,Geetika Tara,Salary,Wealth,0.15,4,Pending,24
102922,Lakshit Balasubramanian,Savings,Silver,0.43,6,Pending,10
107122,Gaurav Chakraborty,Current,Regular,0.1,1,Pending,7
100177,Ridhi Jha,Savings,Gold,0.16,3,Verified,23
100392,Gagan Grover,Savings,Silver,0.98,7,Verified,21
100026,Nimrat Kale,Salary,Silver,0.63,5,Verified,15
101134,Yashica Kunda,NRI,Gold,0.19,6,Pending,10
101283,Yoshita Sathe,Salary,Regular,0.98,3,Verified,6
107983,Manbir Rai,Salary,Wealth,0.87,4,Verified,17
100294,Vrinda Reddy,Savings,Wealth,0.09,3,Verified,7
108579,Ayushman Morar,Savings,Platinum,0.89,5,Pending,9
104035,Gaurika Sarraf,Salary,Silver,0.98,5,Pending,18
106161,Bishakha Dayal,Salary,Regular,0.06,4,Expired,7
105874,Samar Mahal,Savings,Silver,0.11,2,Expired,18
100971,Adweta Mann,Salary,Platinum,0.76,6,Expired,25
108545,Yashasvi Rege,Current,Platinum,0.16,10,Pending,12
109752,Balveer Amble,NRI,Gold,0.51,5,Expired,21
109179,Tripti Dayal,Current,Platinum,0.69,7,Pending,6
109235,Thomas Naidu,Salary,Regular,0.9,2,Pending,6
101634,Anthony Murthy,Current,Wealth,0.23,4,Verified,11
107749,Nisha Saxena,Current,Silver,0.74,6,Verified,1
109923,Hamsini Sane,Savings,Wealth,0.08,10,Pending,16
105292,Yutika Ray,Salary,Gold,0.78,5,Pending,23
102438,Hema Saini,NRI,Platinum,0.86,7,Pending,1
105704,Ekansh Gandhi,Salary,Regular,0.7,5,Verified,22
101657,Jagvi Swamy,Current,Platinum,0.57,7,Verified,17
105738,Simon Lall,NRI,Wealth,0.31,3,Expired,23
103152,Hritik Wadhwa,Savings,Platinum,0.36,7,Verified,3
100281,Charvi Agrawal,Savings,Platinum,0.91,1,Pending,19
101321,Charan Bhandari,Savings,Silver,0.59,8,Pending,12
109090,Lipika Pandit,NRI,Platinum,0.94,10,Verified,15
106709,Baghyawati Dhaliwal,NRI,Gold,0.94,4,Expired,12
104353,Kashvi Brar,Current,Wealth,0.37,10,Expired,8
105247,Udyati Wadhwa,NRI,Wealth,0.69,6,Verified,11
100925,Bahadurjit Chopra,Savings,Wealth,0.17,10,Expired,15
101955,Tanmayi Dugar,NRI,Silver,0.9,1,Expired,20
106424,Bachittar Sandhu,Salary,Regular,0.44,7,Expired,15
100959,Gaurangi Viswanathan,Salary,Platinum,0.35,7,Pending,10
107660,Radha Parsa,Savings,Silver,0.82,4,Verified,8
108056,Liam Chanda,NRI,Platinum,0.86,4,Verified,6
102218,Lopa Parsa,Savings,Silver,0.76,3,Expired,3
109942,Xalak Saraf,Salary,Platinum,0.47,4,Verified,20
100671,Aachal Bhandari,Salary,Platinum,0.13,8,Verified,10
109596,Mitali Handa,NRI,Gold,0.46,3,Verified,19
105978,Yoshita Bhatti,Savings,Gold,0.68,0,Verified,14
101384,Jeevika Dhar,Savings,Wealth,0.75,7,Expired,21
109705,Saanvi Rau,NRI,Silver,0.83,2,Expired,18
101691,Vaishnavi Bajaj,Current,Regular,0.96,0,Verified,16
108895,Unnati Gopal,Current,Wealth,0.63,7,Verified,1
108919,Eesha Sem,Current,Silver,0.07,5,Pending,5
103257,Ansh Gour,Current,Platinum,0.26,5,Expired,17
108294,Owen Grover,Salary,Silver,0.18,5,Verified,13
105625,Jai Varty,NRI,Wealth,0.71,8,Verified,16
106126,Indira De,Current,Regular,0.17,8,Pending,25
105816,Jai Dubey,Savings,Platinum,0.3,5,Verified,24
107626,Chakradev Raja,Savings,Gold,0.1,4,Verified,23
105188,Anthony Nath,Current,Gold,0.4,8,Verified,11
103592,Agastya Prashad,Salary,Gold,0.21,10,Pending,17
102591,Rajata Dasgupta,Current,Regular,0.07,1,Verified,8
109292,Vedika Gara,Current,Silver,0.52,10,Expired,13
103964,Lucky Nair,Savings,Silver,0.66,9,Verified,5
107016,Samuel Sachdeva,NRI,Platinum,0.98,0,Pending,18
101219,Anvi Bhattacharyya,Salary,Platinum,0.94,3,Pending,18
108085,Alka Wadhwa,Current,Gold,0.14,5,Pending,16
101111,Omkaar Khanna,Salary,Regular,0.62,0,Verified,24
106752,Rachit Kannan,NRI,Silver,0.25,4,Verified,14
109621,Zaitra Soni,Savings,Platinum,0.24,1,Verified,5
104810,Veer Wagle,NRI,Regular,0.6,8,Pending,11
109126,Lohit Guha,NRI,Silver,0.26,3,Verified,24
102165,Zaid Saha,Salary,Gold,0.13,3,Pending,22
107433,Ayush Borah,Salary,Silver,0.1,10,Verified,23
105179,Benjamin Salvi,Salary,Regular,0.81,3,Pending,20
103616,Chavvi Goda,NRI,Gold,0.39,6,Pending,13
104199,Max Jhaveri,Current,Regular,0.63,3,Verified,4
101518,Vrinda Murthy,Current,Gold,0.9,9,Expired,2
109817,Qabil Hora,Salary,Platinum,0.16,0,Verified,13
106243,Upkaar Bhatt,Savings,Wealth,0.74,10,Expired,18
103292,Zashil Manne,NRI,Regular,0.2,5,Pending,23
102109,Orinder Rana,Current,Regular,0.62,10,Verified,10
104768,Dalbir Chaudhuri,Savings,Regular,0.72,5,Verified,17
100940,Bhavani Yohannan,NRI,Platinum,0.33,10,Verified,19
103450,Rachit Lalla,Salary,Gold,0.32,9,Pending,5
101342,Tara Kade,Current,Platinum,0.71,2,Expired,20
103707,Warhi Raja,Current,Silver,0.77,9,Verified,12
109602,Yashodhara Pai,NRI,Wealth,0.75,6,Verified,1
107839,Zehaan Dasgupta,Current,Silver,0.97,4,Pending,22
107089,Vrinda Natarajan,Savings,Regular,0.22,6,Pending,15
105700,Bishakha Narula,NRI,Platinum,0.46,8,Pending,8
105090,Michael Banik,NRI,Platinum,0.28,6,Verified,17
101546,Warda Mohanty,Salary,Gold,0.4,0,Expired,19
106194,Frado Kala,Salary,Gold,0.59,10,Expired,25
101815,Ryan Dugal,Salary,Silver,0.12,1,Verified,6
105080,Triveni Prabhakar,Salary,Silver,0.98,6,Expired,18
107670,Onveer Tak,Salary,Regular,0.53,3,Expired,11
106657,Falan Golla,Salary,Regular,0.97,1,Verified,20
100321,Chaitanya Toor,Current,Platinum,0.18,1,Verified,4
106209,Zinal Bhat,Current,Platinum,0.26,2,Pending,18
101881,Vamakshi Bhagat,NRI,Platinum,0.51,2,Pending,7
105737,Joshua Pillai,Current,Platinum,0.77,2,Expired,12
109438,Ucchal Chana,Current,Silver,0.65,8,Pending,2
105809,Gunbir Shan,Current,Platinum,0.17,6,Verified,25
104616,Divya Deshpande,Salary,Platinum,0.29,1,Expired,14
101951,Krisha Dua,Salary,Wealth,0.68,0,Pending,7
108783,Wazir More,Current,Silver,0.19,10,Pending,24
108587,Sudiksha Balasubramanian,Current,Wealth,0.92,7,Expired,9
107209,Ladli Venkatesh,Savings,Wealth,0.56,3,Verified,2
108443,Hemani Dutta,Current,Platinum,0.87,8,Expired,18
106008,Rachita Sahota,Savings,Platinum,0.1,4,Pending,15
109169,Faraj Purohit,Savings,Regular,0.34,9,Expired,7
107712,Eesha Krishna,NRI,Regular,0.9,5,Expired,14
104561,Mugdha Jaggi,Salary,Regular,0.1,3,Verified,4
100047,Samaksh Thakkar,Salary,Platinum,0.71,8,Verified,5
102561,Yashica Babu,NRI,Gold,0.75,1,Expired,16
108828,Jackson Chowdhury,Savings,Regular,0.68,3,Pending,15
106662,Kashish Verma,NRI,Platinum,0.98,2,Expired,2
103448,Tripti Sawhney,Savings,Platinum,0.62,1,Verified,25
104994,Advaith Tara,NRI,Platinum,0.31,2,Verified,17
103781,Jatin Mitra,Salary,Gold,0.32,5,Verified,25
102007,Chasmum Tella,Current,Silver,0.74,9,Pending,15
108084,Ekbal Kakar,Current,Gold,0.11,5,Expired,10
100581,Siya Nagarajan,Salary,Regular,0.98,9,Expired,8
106333,Veda Kannan,NRI,Silver,0.74,5,Expired,16
106441,Qabil Dhar,Savings,Gold,0.23,2,Pending,20
106217,Tristan Jain,Salary,Gold,0.32,3,Pending,4
102777,Ekta Varghese,Salary,Gold,0.49,0,Verified,22
101010,Yachana Varma,Salary,Wealth,0.82,0,Verified,17
101555,Nathan Shenoy,NRI,Gold,0.35,7,Expired,9
102525,Manbir Sachdeva,Savings,Gold,0.39,9,Expired,7
105363,Fariq Reddy,Salary,Regular,0.06,10,Pending,7
102407,Alexander Kala,NRI,Gold,0.44,7,Expired,10
108572,Charles Tella,NRI,Platinum,0.32,2,Expired,17
109092,Reyansh Rao,Savings,Silver,0.18,7,Pending,4
105236,Advika Behl,Salary,Regular,0.4,0,Expired,6
101326,Yoshita Shenoy,Salary,Platinum,0.29,5,Pending,18
100885,Chameli Nori,Savings,Silver,0.86,8,Verified,16
107996,Qasim Gola,Salary,Gold,0.83,10,Expired,22
105052,Watika Kaur,Salary,Silver,0.18,3,Expired,20
103318,Sneha Mahajan,NRI,Gold,0.88,3,Expired,17
108570,Aadi Kulkarni,Savings,Wealth,0.48,9,Pending,18
108037,Harinakshi Lanka,NRI,Regular,0.15,8,Pending,1
105736,Zinal Goyal,Savings,Regular,0.2,10,Verified,15
103515,Ganga Ramaswamy,Current,Wealth,0.42,5,Pending,6
103706,Saumya Narang,Current,Gold,0.01,1,Pending,1
106255,Hredhaan Peri,NRI,Platinum,0.29,9,Verified,19
100746,Thomas Memon,Current,Platinum,0.95,4,Verified,12
105715,Faris Golla,NRI,Silver,0.7,4,Pending,9
108094,Meghana Dhar,Salary,Wealth,0.81,0,Expired,1
105952,Ansh Mohanty,NRI,Wealth,0.89,2,Pending,3
102696,Tanmayi Muni,Salary,Wealth,0.03,0,Expired,2
109079,Bhavna Dar,Current,Silver,0.65,6,Pending,15
101142,Parth Kapur,Salary,Wealth,0.94,8,Expired,11
100041,Qabil Sarin,Salary,Platinum,0.51,1,Expired,19
103250,Yadavi Mand,Savings,Wealth,0.92,1,Verified,6
101838,Lekha Verma,Savings,Regular,0.52,3,Expired,3
105268,Mitesh Wali,Salary,Wealth,0.96,7,Pending,7
105137,Adya Brahmbhatt,Savings,Regular,0.67,10,Pending,13
106501,Gopal Sant,Salary,Gold,0.08,1,Pending,14
101771,Henry Mann,Savings,Silver,0.55,0,Expired,9
102652,Ekanta Shah,NRI,Regular,0.53,7,Expired,14
109930,Anika Dewan,Salary,Wealth,0.18,8,Verified,5
102845,Avi Tandon,Savings,Platinum,0.17,0,Pending,19
101561,Guneet Chahal,Current,Silver,0.88,4,Verified,12
107945,Oscar Talwar,Current,Platinum,0.58,2,Pending,1
100663,Krish Bedi,Salary,Gold,0.06,4,Pending,6
107058,Aarush Bail,Savings,Gold,0.6,8,Pending,21
102434,Shaurya Rau,Current,Wealth,0.82,9,Expired,13
106725,Harini Sethi,Salary,Regular,0.97,9,Pending,20
103767,Balvan Kulkarni,Savings,Regular,0.33,9,Pending,15
101915,Aachal Doctor,NRI,Platinum,0.22,9,Expired,7
104755,Amara Dey,Current,Wealth,0.93,10,Verified,7
103629,Lohit Vig,Current,Wealth,0.31,4,Verified,14
102640,Sara Palan,Current,Silver,0.07,4,Verified,2
104143,Abhimanyu Suri,NRI,Silver,0.42,8,Pending,13
103095,Devansh Salvi,Current,Regular,0.8,7,Expired,25
108409,Harinakshi Dua,Current,Silver,0.4,6,Expired,5
101455,Pratyush Guha,Current,Regular,0.47,9,Expired,12
107214,Siddharth Ram,Salary,Regular,0.45,7,Pending,6
107391,Baghyawati Mand,Current,Gold,0.46,2,Verified,16
101213,Daksh Butala,Salary,Silver,0.86,3,Verified,2
107907,Osha Wason,Savings,Wealth,0.59,6,Verified,3
106651,Suhani Chad,NRI,Regular,0.6,9,Verified,9
108297,Qarin Chakraborty,Savings,Gold,0.25,7,Verified,4
102789,Chavvi Thakkar,Current,Wealth,0.49,9,Verified,1
100038,Hemal Patla,Savings,Regular,0.53,9,Pending,15
108140,Yamini Nayar,Savings,Regular,0.74,9,Expired,13
103532,Ubika Jani,Salary,Gold,0.18,10,Verified,19
109449,Upadhriti Bhardwaj,Current,Regular,0.27,6,Pending,21
101562,Raagini Sahni,NRI,Regular,0.14,3,Expired,3
100382,Vasana Mahajan,Savings,Regular,0.1,4,Verified,7
109796,Frado Kapadia,Savings,Platinum,0.3,0,Verified,16
107545,Chandani Bora,NRI,Platinum,0.27,3,Expired,10
108727,Kritika Basu,Salary,Wealth,0.8,7,Expired,4
105349,Kashvi Mitter,Current,Gold,0.0,5,Verified,6
100223,Mitesh Biswas,Savings,Silver,0.91,10,Verified,16
103885,Harini Narang,NRI,Wealth,0.1,0,Pending,1
107204,Vasatika Parmer,Current,Regular,0.47,6,Pending,22
108837,Adweta Khosla,NRI,Platinum,0.34,8,Verified,13
100483,Pranav Bahri,Salary,Platinum,0.06,9,Pending,22
103118,Vincent Brahmbhatt,Current,Regular,0.51,4,Expired,4
108270,Faqid Mani,Savings,Platinum,0.31,3,Verified,4
103831,Harish Apte,Savings,Platinum,0.88,4,Pending,11
100406,Joshua Kurian,NRI,Gold,0.6,6,Pending,18
108052,Yashodhara Rana,NRI,Silver,0.76,5,Verified,13
109598,Alka Mand,Savings,Regular,0.68,2,Expired,22
109897,Kamya De,Savings,Silver,0.55,7,Expired,24
108815,Zarna Magar,Salary,Platinum,0.99,0,Expired,11
106256,Nathaniel Ram,Current,Wealth,0.15,5,Expired,11
104674,Janaki Kala,Savings,Gold,0.42,5,Expired,25
109206,Ishita Master,Savings,Wealth,0.78,10,Verified,8
108199,Sneha Mandal,Savings,Regular,0.17,4,Expired,21
107470,Waida Mitter,Salary,Platinum,0.89,9,Pending,5
106049,Isaiah Rama,Salary,Platinum,0.85,6,Expired,21
105957,Ansh Grewal,NRI,Wealth,0.3,5,Pending,19
103392,Odika Magar,Savings,Silver,0.37,1,Expired,23
104458,Jackson Bhatia,NRI,Gold,0.61,6,Verified,17
109497,Reyansh Misra,Savings,Platinum,0.95,7,Pending,14
103228,Ganga Nair,NRI,Platinum,0.88,2,Expired,1
108343,Pooja Sha,NRI,Regular,0.11,8,Pending,14
104489,Sudiksha Swaminathan,Current,Gold,0.86,9,Verified,22
106967,Harita Mishra,Salary,Platinum,0.53,6,Pending,24
103472,Peter Varma,Current,Gold,0.55,9,Verified,16
104523,Rehaan Hegde,Salary,Silver,0.86,9,Verified,17
102222,Amol Shenoy,Savings,Regular,0.34,4,Expired,17
101166,Jagdish Gupta,Current,Gold,0.4,1,Expired,21
106316,Om Desai,Current,Regular,0.38,1,Expired,21
101644,Xalak Dhaliwal,NRI,Wealth,0.04,10,Expired,2
102934,Yasti Bhandari,NRI,Gold,0.67,3,Verified,15
106281,Janani Tiwari,Savings,Regular,0.84,0,Pending,9
106820,Nihal Saraf,NRI,Gold,0.88,1,Verified,20
101083,Amara Thakkar,Savings,Wealth,0.6,6,Expired,17
106957,Fariq Nadig,Current,Gold,0.25,5,Verified,10
107028,Ekbal Sampath,Current,Silver,0.8,4,Pending,11
101932,Gautami Nagy,Salary,Silver,0.6,5,Expired,18
100833,Nakul Mani,Salary,Wealth,0.25,3,Pending,15
107814,Hritik Kara,NRI,Wealth,0.39,6,Pending,6
100520,Tristan Sem,NRI,Regular,0.6,6,Verified,11
105491,Mugdha Varkey,Salary,Silver,0.97,6,Expired,24
100432,Nidra Amble,NRI,Regular,0.15,4,Expired,3
109600,Rishi Datta,Salary,Wealth,0.29,2,Expired,7
102745,Yahvi Bhandari,Savings,Regular,0.89,7,Verified,11
109465,Christopher Mutti,Salary,Wealth,0.09,6,Pending,19
106684,Ishwar Sabharwal,Savings,Gold,0.47,2,Pending,2
108663,Kashvi Balan,Salary,Gold,0.06,3,Pending,12
104862,Devika Balay,NRI,Wealth,0.47,7,Expired,6
101364,Dipta Khatri,Current,Platinum,0.5,5,Pending,15
103959,Theodore Bora,Current,Gold,0.41,4,Pending,10
108844,Ladli Narain,Salary,Wealth,0.18,2,Expired,18
100901,Gautam Thaker,Savings,Regular,0.14,0,Expired,12
106151,Nitesh Rastogi,Current,Gold,0.85,9,Verified,24
105610,Dalbir Chakraborty,Current,Gold,0.26,5,Expired,8
103535,Upma Patla,Savings,Gold,0.71,6,Pending,23
107737,Yachana Khatri,Salary,Regular,0.58,8,Expired,19
101508,Hredhaan Bora,NRI,Silver,0.56,0,Pending,4
102373,Sara Dani,NRI,Wealth,0.26,3,Verified,2
100875,Gaurang Munshi,Salary,Gold,0.9,8,Verified,16
104530,Wazir Ghose,Current,Silver,0.03,1,Pending,21
105158,Dev Vig,NRI,Regular,0.54,8,Pending,18
106230,Lucky Konda,Current,Silver,0.43,1,Verified,6
101605,Ekta Maharaj,Current,Gold,0.02,10,Verified,10
100359,Chandresh Kibe,Salary,Wealth,0.87,0,Pending,16
105701,Quincy Sarraf,NRI,Silver,0.52,3,Expired,14
107935,Anjali Deshpande,Salary,Silver,0.48,1,Verified,7
109050,Max Mani,Current,Regular,0.72,9,Verified,3
108897,Mahika Parmar,Savings,Regular,0.64,1,Verified,7
108300,Vedika Warrior,Salary,Wealth,0.92,1,Pending,10
103055,Ojas Taneja,Current,Gold,0.16,7,Verified,15
103483,Anthony Srinivas,Salary,Platinum,0.41,8,Pending,9
103096,Ira Baria,NRI,Silver,0.05,4,Verified,14
105470,Nidra Patla,Savings,Silver,0.28,3,Pending,14
103334,Wriddhish Prasad,NRI,Platinum,0.6,8,Verified,10
103946,Megha Bhargava,NRI,Wealth,0.78,6,Pending,6
104837,Isaac Choudhry,Current,Silver,0.6,7,Verified,14
108331,Darsh Contractor,NRI,Gold,0.41,10,Verified,15
104918,Gauri Jain,Current,Regular,0.39,9,Pending,16
102540,Inaya Choudhry,Savings,Gold,0.67,5,Pending,4
106854,Henry Warrior,Savings,Wealth,0.53,2,Expired,3
101570,Nathaniel Chokshi,Savings,Wealth,0.67,9,Pending,7
109685,Rishi Jayaraman,Current,Regular,0.7,0,Pending,6
100171,Warda Gill,Salary,Regular,0.69,7,Verified,5
107366,Manbir Chokshi,NRI,Gold,1.0,4,Verified,17
102307,Upkaar Varty,Salary,Regular,0.66,6,Pending,24
101260,Krishna De,Salary,Gold,0.1,10,Verified,7
109643,Veer Chanda,Salary,Gold,0.29,2,Expired,5
106626,Megha Rastogi,Current,Platinum,0.52,4,Verified,23
105526,Ubika Babu,Salary,Regular,0.4,3,Verified,10
102551,Vincent Batta,Salary,Silver,0.66,4,Expired,12
106834,Vasudha Hayre,Savings,Regular,0.57,7,Pending,20
100157,Shivansh Batta,Savings,Silver,0.19,8,Expired,13
106791,Frado Shanker,Current,Regular,0.77,1,Pending,14
101147,Krishna Dixit,Current,Gold,0.44,9,Verified,25
101798,Triveni Contractor,Savings,Wealth,0.57,9,Verified,14
102828,Onveer Deep,Savings,Platinum,0.12,7,Pending,20
102376,Nitara Chand,NRI,Silver,0.61,4,Pending,1
105316,Chakrika Shanker,Salary,Silver,0.95,8,Expired,13
105692,Abhiram Dave,Savings,Platinum,0.69,8,Verified,14
107040,Manan Khosla,Savings,Gold,0.99,5,Expired,21
109649,Wyatt Kamdar,Salary,Silver,0.59,0,Expired,8
102625,Harshil Oza,NRI,Platinum,0.75,6,Verified,19
101851,Ikbal Shere,Salary,Silver,0.16,3,Expired,4
101467,Mason Basu,Salary,Platinum,0.11,8,Expired,10
106460,Aarnav Sachdeva,Savings,Platinum,0.53,7,Pending,21
101372,Advika Jhaveri,Salary,Regular,0.54,8,Pending,25
107841,Girik Mane,Current,Gold,0.38,6,Pending,4
101080,Jagat Rama,Savings,Regular,0.39,5,Expired,16
102623,Charvi Sridhar,Current,Gold,0.78,2,Verified,11
105069,Gopal Shanker,Salary,Regular,0.46,2,Expired,12
106195,Warhi Chaudhary,Current,Gold,0.7,7,Verified,5
109311,Sneha Gara,Savings,Gold,0.89,9,Pending,19
105306,Theodore Kar,Salary,Gold,0.85,8,Pending,9
107306,Leela Madan,NRI,Silver,0.69,4,Expired,22
108035,Radhika Manne,Savings,Platinum,0.48,2,Verified,6
109274,Yoshita Sarna,Current,Platinum,0.41,8,Verified,11
108153,Osha Muni,Salary,Regular,0.17,5,Pending,7
102330,Prisha Nayak,NRI,Platinum,0.38,3,Pending,25
101529,Anita Vala,Savings,Silver,0.73,5,Verified,2
100762,Nikita Balasubramanian,NRI,Wealth,0.54,2,Expired,16
100996,Jeet Hari,NRI,Gold,0.56,2,Verified,5
106073,Hitesh Vyas,Savings,Gold,0.32,4,Pending,4
100900,Nikita Zacharia,NRI,Wealth,0.86,5,Pending,9
107442,Girindra Vala,NRI,Silver,0.81,1,Expired,10
109654,Ekaja Sunder,Salary,Platinum,0.96,0,Expired,24
106251,Reyansh Shankar,Savings,Wealth,0.29,9,Verified,17
100191,Bhavini Garde,Current,Wealth,0.39,5,Expired,18
107582,Osha Parmer,NRI,Regular,1.0,5,Expired,21
104586,Dominic Gole,Savings,Wealth,0.46,2,Pending,18
102437,Lipika Bal,Savings,Platinum,0.75,1,Pending,6
109279,Laban Tandon,Savings,Wealth,0.79,8,Expired,23
109558,Gautami Gill,NRI,Wealth,0.34,9,Expired,11
101681,Anusha Mander,Salary,Wealth,0.89,3,Expired,22
107923,Lekha Borra,Salary,Wealth,0.47,0,Expired,15
